Date,Open,High,Low,Close,Volume
25-10-24,18512.5762,18690.0078,18487.0625,18518.6055,5243778370
28-10-24,18648.252,18671.0078,18563.0234,18567.1895,4974541616
29-10-24,18576.0879,18753.1934,18509.5938,18712.748,6092980103
30-10-24,18731.6934,18785.4941,18598.2363,18607.9316,5429833874
31-10-24,18427.3105,18427.3105,18083.9512,18095.1504,4973565392
01-11-24,18189.666,18363.9434,18181.5312,18239.918,5089373762
04-11-24,18220.4258,18308.3008,18112.8301,18179.9844,4758358765
05-11-24,18250.707,18449.6758,18250.707,18439.1699,6397392496
06-11-24,18772.7617,19000.5,18730.207,18983.4648,6354060370
07-11-24,19084.4277,19301.7012,19084.4277,19269.459,8525593078
08-11-24,19255.1406,19318.5566,19224.4336,19286.7773,6410811211
11-11-24,19355.3379,19366.0684,19193.2871,19298.7637,7185259171
12-11-24,19289.8145,19343.0449,19168.5234,19281.4004,6935192443
13-11-24,19286.457,19358.4824,19191.127,19230.7402,8799506922
14-11-24,19256.0898,19275.8047,19073.3926,19107.6504,7946574825
15-11-24,18929.916,18936.752,18598.873,18680.1211,7158810929
18-11-24,18717.9336,18865.2773,18672.3027,18791.8066,7258237382
19-11-24,18699.7051,18992.082,18689.832,18987.4688,6601569565
20-11-24,18971.3105,18974.9082,18724.3867,18966.1426,6087205849
21-11-24,19072.7812,19110.8906,18714.0566,18972.4199,6257967896
22-11-24,18966.3203,19025.7734,18899.4824,19003.6504,5886475375
25-11-24,19140.5859,19208.6777,18969.3477,19054.8359,7105453041
26-11-24,19109.082,19184.3984,19100.7285,19174.2969,5769806861
27-11-24,19132.9863,19133.1113,18937.1973,19060.4766,5032055979
29-11-24,19087.4668,19245.4883,19066.5195,19218.166,3683104040
02-12-24,19255.4258,19436.9219,19255.4258,19403.9473,5584677993
03-12-24,19364.3438,19486.1445,19340.4082,19480.9102,5452090983
04-12-24,19587.4766,19741.7617,19575.3945,19735.1152,6811241029
05-12-24,19756.4004,19790.0332,19688.5898,19700.2578,6549119136
06-12-24,19743.959,19863.1445,19734.4238,19859.7734,6185661336
09-12-24,19824.0898,19872.7871,19698.0508,19736.6895,6718353708
10-12-24,19796.3906,19887.082,19641.3418,19687.2422,5748601138
11-12-24,19832.9551,20055.9336,19830.6367,20034.8945,5413605228
12-12-24,19947.3359,20018.2441,19897.3848,19902.8418,6079266483
13-12-24,19995.1777,20061.6543,19817.4727,19926.7246,5324279777
16-12-24,20016.1211,20204.582,19988.1152,20173.8906,8054249700
17-12-24,20095.6172,20148.8281,20004.7344,20109.0605,8743165795
18-12-24,20114.9824,20179.7676,19336.5859,19392.6934,8984120060
19-12-24,19565.6641,19623.0176,19357.7559,19372.7676,6996810127
20-12-24,19190.043,19758.6113,19168.3809,19572.5977,7072316840
23-12-24,19641.0508,19772.0938,19504.6777,19764.8848,6167289168
24-12-24,19818.4746,20031.127,19813.7637,20031.127,4334374158
26-12-24,19979.25,20070.084,19888.1113,20020.3574,5971826217
27-12-24,19896.7676,19904.7695,19553.3965,19722.0312,7126418565
30-12-24,19460.4141,19622.9316,19342.5059,19486.7852,7668508184
31-12-24,19551.3574,19563.7188,19283.4082,19310.791,8204605742
02-01-25,19403.9004,19517.8691,19117.5859,19280.793,7949448458
03-01-25,19395.5117,19638.6641,19379.5742,19621.6777,7565759697
06-01-25,19851.9902,20007.9473,19784.9941,19864.9805,8827795822
07-01-25,19938.0781,19940.2129,19421.0215,19489.6797,12514015360
08-01-25,19469.3652,19544.5039,19308.543,19478.877,8129954459
10-01-25,19312.2598,19315.1133,19018.748,19161.627,7825055328
13-01-25,18903.6641,19099.9688,18831.9062,19088.1016,7162166011
14-01-25,19207.748,19273.1367,18926.6016,19044.3926,6501214217
15-01-25,19350.3125,19548.9004,19299.3184,19511.2344,6524624746
16-01-25,19573.8672,19579.8496,19335.6797,19338.2891,6447643641
17-01-25,19655.5449,19709.6426,19543.3203,19630.1992,7313762722
21-01-25,19734.3906,19789.625,19551.166,19756.7793,7291837206
22-01-25,19903.0449,20068.5176,19903.0449,20009.3398,6165740257
23-01-25,19906.9883,20053.6777,19892.5527,20053.6777,5814560148
24-01-25,20087.1055,20118.6074,19897.1348,19954.3008,7185364070
27-01-25,19234.043,19514.3535,19204.9531,19341.834,7357586249
28-01-25,19418.2188,19759.4316,19294.6172,19733.5859,6025336821
29-01-25,19695.6797,19699.8242,19479.5098,19632.3223,5490773722
30-01-25,19697.5254,19785.7871,19483.834,19681.748,5980418402
31-01-25,19832.334,19969.168,19575.207,19627.4414,6576364716
03-02-25,19215.375,19502.127,19141.1465,19391.9551,7342358226
04-02-25,19422.1699,19666.4434,19408.1797,19654.0156,5465478670
05-02-25,19533.0527,19696.9355,19498.8984,19692.3301,5678363512
06-02-25,19725.8281,19793.3594,19654.1055,19791.9902,6073367394
07-02-25,19774.8672,19862.5449,19489.3574,19523.4023,6668072768
10-02-25,19668.1777,19772.0391,19650.7871,19714.2695,8861295984
11-02-25,19602.1113,19731.9336,19579.7676,19643.8555,8665210751
12-02-25,19436.5117,19682.5098,19415.4844,19649.9512,7229359307
13-02-25,19696.918,19952.1738,19675.8711,19945.6445,7651888587
14-02-25,19956.8203,20045.7637,19932.1484,20026.7734,7396544777
18-02-25,20090.5547,20110.1152,19909.7383,20041.2598,8066594751
19-02-25,19994.502,20099.3906,19928.8945,20056.252,7595700673
20-02-25,20029.1855,20041.1523,19795.0195,19962.3613,6728148479
21-02-25,20006.6934,20016.6621,19510.9082,19524.0059,7684665173
24-02-25,19590.8457,19644.2305,19275.4551,19286.9258,6103612130
25-02-25,19242.6074,19256.3457,18871.5195,19026.3867,6438874515
26-02-25,19109.3242,19286.0156,18966.4551,19075.2637,6160474195
27-02-25,19212.3633,19242.6875,18535.2246,18544.418,6191042598
28-02-25,18477.1699,18861.3262,18372.9863,18847.2793,6066070485
03-03-25,18923.3594,18992.3027,18216.6289,18350.1914,6504846100
04-03-25,18176.4336,18589.4902,17956.6035,18285.1621,6667619068
05-03-25,18312.9648,18604.4668,18144.7266,18552.7344,6042639750
06-03-25,18204.5273,18439.2402,17980.3926,18069.2559,6225417737
07-03-25,18029.8477,18243.5762,17768.5918,18196.2207,7133900908
10-03-25,17840.3203,17868.0742,17291.8203,17468.3223,6737822192
11-03-25,17443.0938,17687.3945,17238.2363,17436.0957,7857315876
12-03-25,17711.4102,17800.0977,17436.2656,17648.4492,6192197585
13-03-25,17598.5645,17621.9102,17239.4395,17303.0137,5728945556
14-03-25,17523.3008,17773.4844,17491.0762,17754.0859,5738121216
17-03-25,17722.5449,17925.9395,17645.873,17808.6641,5493657052
18-03-25,17662.5684,17682.9199,17431.6699,17504.1172,5601500368
19-03-25,17590.1152,17917.5449,17533.9355,17750.791,5418503018
20-03-25,17586.0605,17903.1992,17576.8242,17691.627,5316893077
21-03-25,17519.8379,17798.0566,17474.8086,17784.0508,7928072585
24-03-25,18046.1855,18210.0469,18030.6836,18188.5918,5923825254
25-03-25,18207.9648,18281.1348,18170.416,18271.8555,5713797706
26-03-25,18217.3301,18236.5527,17837.2617,17899.0156,8212114606
27-03-25,17811.2383,17988.0156,17743.8027,17804.0332,7057085033
28-03-25,17722.0859,17763.2754,17283.0645,17322.9902,6016007054
31-03-25,17045.4434,17334.9824,16854.3711,17299.2871,7032639786
01-04-25,17221.5488,17506.584,17149.3574,17449.8906,6774165770
02-04-25,17207.0059,17716.5215,17181.2715,17601.0469,8058196166
03-04-25,16790.5254,16889.3438,16533.043,16550.6055,7644470993
04-04-25,16045.5996,16128.1562,15575.6768,15587.7861,8275619717
07-04-25,14978.0273,16292.2773,14784.0312,15603.2617,9188485497
08-04-25,16181.041,16316.5049,15053.3867,15267.9131,7988111388
09-04-25,15295.4414,17202.9375,15270.2803,17124.9727,11072524585
10-04-25,16635.4531,16712.3672,15894.2646,16387.3105,9494757397
11-04-25,16358.5312,16753.4082,16228.04,16724.4551,7588778614
14-04-25,17120.4414,17136.5547,16661.2617,16831.4844,8171326474
15-04-25,16842.3926,16979.9629,16753.2148,16823.168,6660474396
16-04-25,16499.6934,16600.3652,16066.4619,16307.1602,6381918723
17-04-25,16399.9727,16408.5078,16181.1738,16286.4473,5886287064
21-04-25,16052.7646,16066.792,15685.335,15870.9004,5341716050
22-04-25,16079.9395,16410.5566,16038.7305,16300.418,5495411528
23-04-25,16880.291,17029.8633,16642.6641,16708.0508,7390885674
24-04-25,16754.7559,17174.3496,16744.9668,17166.043,6213620577
25-04-25,17182.1113,17404.4902,17110.7168,17382.9395,6400032062
28-04-25,17390.9277,17467.3477,17128.707,17366.1328,9329226390
29-04-25,17270.7578,17500.4141,17256.1992,17461.3184,12170867414
30-04-25,17099.9766,17483.8242,16959.5312,17446.3418,6831698111
01-05-25,17793.1367,17922.8281,17688.1055,17710.7402,6965163878
02-05-25,17868.7598,18048.8301,17812.0449,17977.7285,6788321571
05-05-25,17817.0137,17965.6406,17792.084,17844.2402,6273200951
06-05-25,17623.209,17830.3516,17592.8809,17689.6582,6176625596
07-05-25,17706.8281,17820.2949,17503.0137,17738.1621,7108648922
08-05-25,17920.1543,18096.002,17776.0039,17928.1387,7071444772
09-05-25,18022.5488,18068.8984,17853.8359,17928.916,7957777128
12-05-25,18674.5547,18710.2188,18472.709,18708.3438,9584664111
13-05-25,18761.2344,19065.9551,18745.502,19010.084,7463718231
14-05-25,19074.7227,19174.5488,19023.6094,19146.8086,10578864495
15-05-25,19031.2422,19207.2246,18967.7793,19112.3184,9073299279
16-05-25,19151.541,19213.4199,19038.4766,19211.1016,9535388606
19-05-25,18937.418,19227.2207,18937.418,19215.4629,12032572590
20-05-25,19132.0566,19186.6855,19015.625,19142.7148,7969868865
21-05-25,19002.9414,19241.4141,18799.2031,18872.6426,9776356644
22-05-25,18888.0488,19061.1133,18840.3418,18925.7344,7150087835
23-05-25,18622.3789,18841.5195,18599.6875,18737.207,7663319379
27-05-25,19014.4355,19210.9453,18961.6875,19199.1641,7884935996
28-05-25,19232.6191,19276.8301,19084.3809,19100.9375,7262425261
29-05-25,19389.3926,19389.3926,19091.543,19175.8711,10031303499
30-05-25,19131.2188,19157.7812,18847.7441,19113.7656,7851475486
02-06-25,19063.0605,19252.7148,18985.3027,19242.6133,6805934409
03-06-25,19288.6582,19459.2832,19224.7031,19398.957,7105351829
04-06-25,19434.9395,19493.4512,19359.0898,19460.4883,6800766648
05-06-25,19518.1973,19610.5117,19226.2148,19298.4492,7296662943
06-06-25,19526.9941,19593.1816,19464.8379,19529.9531,6220887391
09-06-25,19573.1387,19637.5566,19531.1016,19591.2363,8556377677
10-06-25,19620.1074,19730.377,19539.0879,19714.9883,10238119874
11-06-25,19779.3555,19800.459,19551.3438,19615.877,9177941270
12-06-25,19578.873,19690.6074,19553.5605,19662.4844,15305374031
13-06-25,19450.9238,19591.873,19367.416,19406.8262,7819746544
16-06-25,19550.75,19733.3066,19550.75,19701.2129,8765866589
17-06-25,19627.082,19666.5625,19485.4434,19521.0918,7660441752
18-06-25,19526.918,19660.7656,19489.5645,19546.2734,6875527523
20-06-25,19639.4082,19696.1133,19380.5781,19447.4102,8885664457
23-06-25,19427.0078,19643.6973,19334.9824,19630.9746,7773738305
24-06-25,19809.6152,19946.7207,19795.2871,19912.5332,7297093199
25-06-25,20013.9473,20052.7812,19918.0762,19973.5527,7204129293
26-06-25,20062.1875,20187.1504,19982.4785,20167.9141,7506166725
27-06-25,20217.2637,20311.5059,20095.0488,20273.459,9844615653
30-06-25,20360.1523,20418.3086,20266.3613,20369.7344,7264175860
01-07-25,20290.6113,20339.0449,20105.416,20202.8887,7481248980
02-07-25,20184.373,20397.2168,20181.7363,20393.1289,7361664616
03-07-25,20497.6641,20624.5098,20480.2227,20601.1016,5570648055
07-07-25,20490.5488,20511.8184,20323.0156,20412.5156,7333249711
08-07-25,20466.9258,20480.8926,20377.3555,20418.4629,7568993638
09-07-25,20522.0859,20645.4082,20486.3848,20611.3379,9086329694
10-07-25,20636.4766,20655.3906,20495.1406,20630.6641,8844343387
11-07-25,20562.8828,20647.9746,20509.752,20585.5273,7253625861
14-07-25,20592.5645,20672.3398,20492.6289,20640.3281,7185773823
15-07-25,20822.7598,20836.0371,20670.5781,20677.7988,7415064537
16-07-25,20717.8086,20751.0469,20507.0645,20730.4902,7891835543
17-07-25,20760.3223,20911.8262,20735.5469,20884.2676,9056863905
18-07-25,20959.5703,20980.5566,20846.1152,20895.6562,8365478147
21-07-25,20960.3301,21077.3672,20957.4414,20974.1738,11109286306
22-07-25,20982.2051,20985.3398,20750.8965,20892.6855,9563228644
23-07-25,20966.4668,21023.8516,20870.668,21020.0176,10012298243
24-07-25,21083.8184,21113.1016,21001.6816,21057.959,11622734177
25-07-25,21059.9414,21159.8027,21036.8535,21108.3164,10082106457
28-07-25,21176.4004,21202.1797,21122.1172,21178.584,9654870493
29-07-25,21286.7246,21303.9551,21081.6855,21098.291,9072692128
30-07-25,21140.3965,21230.8809,21016.9219,21129.6738,8349677703
31-07-25,21457.4805,21457.4805,21078.6738,21122.4492,8745085971
01-08-25,20830.6426,20865.625,20560.1719,20650.1328,8272383792
04-08-25,20853.9062,21055.2383,20833.8574,21053.582,6356689518
05-08-25,21092.0977,21138.7148,20893.2891,20916.5508,6988598167
06-08-25,20955.2227,21183.877,20937.4863,21169.4238,7557876727
07-08-25,21325.0098,21408.1523,21090.0488,21242.6973,7873070789
08-08-25,21316.3652,21464.5254,21284.9746,21450.0215,7691938269
11-08-25,21459.6543,21549.7324,21346.6211,21385.4043,8083355511
12-08-25,21507.4414,21689.6777,21386.2539,21681.9043,7297620547
13-08-25,21764.5488,21803.748,21645.1426,21713.1406,7665081969
14-08-25,21649.2109,21766.291,21627.1289,21710.6699,8054181598
15-08-25,21709.3359,21716.1758,21567.4629,21622.9766,7213109126
18-08-25,21616.8203,21651.498,21559.3301,21629.7734,7471228233
19-08-25,21607.4531,21610.2402,21277.7109,21314.9512,7429955969
20-08-25,21269.668,21269.668,20905.9902,21172.8574,6624138094
21-08-25,21112.5234,21198.7578,21013.5312,21100.3125,5659506390
22-08-25,21139.8262,21545.4258,21092.3555,21496.5352,8162606712
25-08-25,21466.4668,21572.1777,21400.084,21449.291,7521034433
26-08-25,21443.6309,21550.9238,21389.1035,21544.2695,8147935006
27-08-25,21526.334,21616.1738,21476.2988,21590.1406,7055105221
28-08-25,21619.2734,21742.457,21534.9414,21705.1582,6906243352
29-08-25,21630.3262,21631.1504,21397.9805,21455.5527,6709557221
02-09-25,21086.5742,21293.6895,21033.0469,21279.6309,7140079090
03-09-25,21461.627,21553.9844,21370.9805,21497.7266,6457625598
04-09-25,21539.9102,21711.959,21469.4043,21707.6934,6404178352
05-09-25,21860.4414,21878.8125,21534.7246,21700.3887,7145072532
08-09-25,21806.2246,21885.6211,21776.2441,21798.6992,7110567062
09-09-25,21858.1699,21891.4219,21731.4766,21879.4883,7000374921
10-09-25,21980.6016,22000.9688,21810.8418,21886.0605,7985673864
11-09-25,21977.5156,22059.707,21908.8066,22043.0742,8921185461
12-09-25,22078.6289,22182.3418,22031.6152,22141.1016,7710291402
15-09-25,22243.1992,22352.25,22233.0039,22348.75,7645800667
16-09-25,22397.498,22397.498,22308.7793,22333.959,7580790584
17-09-25,22333.0156,22339.543,22058.916,22261.3262,8025474983
18-09-25,22439.1113,22540.9297,22358.4844,22470.7246,9180138851
19-09-25,22554.3145,22645.1113,22497.709,22631.4766,9902490845
22-09-25,22606.5918,22801.8965,22590.8574,22788.9766,8530436998
23-09-25,22782.7188,22785.127,22539.043,22573.4727,8711622530
24-09-25,22656.0156,22657.4492,22396.998,22497.8555,8131211793
25-09-25,22318.7656,22456.7773,22185.8652,22384.6973,8564583807
26-09-25,22403.2734,22488.1816,22285.4395,22484.0684,7364241268
29-09-25,22605.2988,22704.9023,22536.0547,22591.1543,7990894777
30-09-25,22580.3594,22671.3906,22493.9629,22660.0098,7164441344
01-10-25,22530.9453,22782.5801,22516.7363,22755.1562,8779272935
02-10-25,22885.9043,22900.6016,22729.752,22844.0508,8355487935
03-10-25,22886.1582,22925.4277,22695.8164,22780.5059,9179681712
06-10-25,22894.3516,22991.7148,22827.5625,22941.668,9125208496
07-10-25,22972.3691,23006.0703,22718.7637,22788.3633,8949348994
08-10-25,22852.3242,23045.1367,22845.418,23043.377,9741631858
09-10-25,23045.3301,23062.6211,22899.1641,23024.625,9545671393
10-10-25,23043.5176,23119.9062,22193.0742,22204.4297,9089856479
13-10-25,22578.6738,22718.748,22499.4902,22694.6074,7711119227
14-10-25,22388.043,22691.0723,22213.7285,22521.7012,8352661757
15-10-25,22738.4961,22841.6875,22427.7949,22670.0801,10088516082
16-10-25,22764.3984,22886.8691,22404.6934,22562.5371,9859973434
17-10-25,22489.8145,22736.0117,22396.6465,22679.9746,8036502830
20-10-25,22844.8203,23031.873,22841.0,22990.543,8433667852
21-10-25,22984.5508,23010.3496,22894.418,22953.666,9838155629
22-10-25,22940.7891,22978.3965,22514.082,22740.3965,13060460051
23-10-25,22751.3301,22983.4551,22732.1816,22941.7988,9157953843
24-10-25,23143.2266,23261.2598,23127.9551,23204.8672,9228502550
27-10-25,23537.3184,23658.6582,23493.957,23637.4551,9583818066
28-10-25,23766.4629,23901.3574,23675.1914,23827.4941,9461925662
29-10-25,23987.291,24019.9941,23763.9941,23958.4727,8768462480
30-10-25,23793.082,23846.1328,23578.4688,23581.1445,9279902196
31-10-25,23941.7754,23946.2324,23628.8242,23724.957,9038548411
03-11-25,23951.9102,23976.8398,23764.8711,23834.7227,9164418494
04-11-25,23458.2109,23644.1504,23333.3164,23348.6367,8810588627
05-11-25,23358.0742,23636.5273,23286.8691,23499.7969,8841420767
06-11-25,23461.2891,23469.5527,23011.0605,23053.9922,9157085877
07-11-25,22892.918,23009.9141,22563.418,23004.5371,8092822132
10-11-25,23354.8535,23569.6152,23290.0547,23527.1738,8145563750
11-11-25,23407.7227,23508.4434,23315.2754,23468.3008,6375737231
12-11-25,23563.8398,23564.0879,23278.2969,23406.457,6815768843
13-11-25,23262.6445,23264.2656,22796.0723,22870.3555,9298607157
14-11-25,22544.7246,23073.1816,22436.793,22900.5879,8747000420
17-11-25,22788.3164,23044.5508,22559.5078,22708.0742,8337345570
18-11-25,22565.9043,22643.0117,22231.1465,22432.8457,6992730823
19-11-25,22459.2656,22821.2422,22385.2207,22564.2285,7118256360
20-11-25,23057.002,23147.3301,22043.2031,22078.0488,8233244872
21-11-25,22162.834,22531.8379,21898.2891,22273.082,7477032204
24-11-25,22482.1562,22916.4023,22478.2715,22872.0059,6580211354
25-11-25,22802.8477,23070.0898,22587.1094,23025.5918,7259086459
26-11-25,23163.1934,23280.5781,23074.3906,23214.6895,6244292998
28-11-25,23291.5879,23365.7949,23250.5117,23365.6855,3896040702
01-12-25,23172.3418,23363.8496,23110.207,23275.9219,6753560401
02-12-25,23379.75,23526.2344,23286.4609,23413.6738,6501452924
03-12-25,23315.5801,23499.9258,23271.832,23454.0918,6367826473
04-12-25,23527.2949,23528.5273,23372.332,23505.1367,5945358993
05-12-25,23567.7695,23680.0312,23506.0,23578.1289,7220715865
08-12-25,23638.2168,23698.9297,23455.0449,23545.9043,7014187548
09-12-25,23504.6133,23616.4551,23449.7305,23576.4863,6069853544
10-12-25,23536.0,23704.0762,23435.1738,23654.1562,6834506688
11-12-25,23509.2188,23606.7012,23308.9512,23593.8555,6742997757
12-12-25,23488.8711,23554.8887,23094.5059,23195.1699,6799407927
15-12-25,23330.0391,23345.5625,23011.998,23057.4121,6597036191
16-12-25,22981.8184,23162.5977,22920.6602,23111.4609,5922842135
17-12-25,23135.6094,23159.1953,22692.0039,22693.3223,7143055590
18-12-25,23012.0625,23149.6133,22906.2324,23006.3613,6657878407
19-12-25,23121.8984,23307.9062,23106.1934,23307.6211,7561935520
22-12-25,23450.5312,23476.5039,23362.9258,23428.8301,6197120494
23-12-25,23407.6953,23563.4609,23377.4863,23561.8438,6577826713
24-12-25,23555.9473,23621.7168,23527.9727,23613.3066,3363146306
26-12-25,23645.9082,23665.1504,23567.8555,23593.0957,4344403394
29-12-25,23414.6797,23531.0215,23397.5195,23474.3496,5679469075
30-12-25,23465.668,23521.0508,23414.832,23419.0801,5963151921
31-12-25,23420.8535,23445.2637,23237.7832,23241.9902,5084105331
02-01-26,23481.4922,23585.959,23119.4941,23235.6289,6021371879
05-01-26,23449.668,23476.5078,23332.2266,23395.8223,7477362463
06-01-26,23446.959,23559.1543,23389.5723,23547.1719,7130168642
07-01-26,23544.8945,23723.3652,23504.2148,23584.2754,7238321661
08-01-26,23548.8848,23558.168,23353.4609,23480.0156,6539482037
09-01-26,23496.2109,23721.1543,23426.4785,23671.3457,6925477571
12-01-26,23576.877,23804.0449,23562.9688,23733.9043,7632100615
13-01-26,23735.123,23813.2988,23607.5918,23709.873,8129826439
14-01-26,23563.916,23590.1953,23306.6621,23471.75,10704523428
15-01-26,23693.9688,23721.1074,23502.1758,23530.0215,8425375200
16-01-26,23639.6875,23664.2578,23446.8125,23515.3867,8285004819
20-01-26,23142.6855,23236.0527,22916.832,22954.3223,7900135167
21-01-26,23017.6777,23383.2441,22927.8809,23224.8242,6914148316
22-01-26,23440.7109,23503.1582,23335.1484,23436.0195,7761356374
23-01-26,23440.916,23610.7422,23374.2598,23501.2441,7043913386
26-01-26,23529.2754,23688.9395,23486.0801,23601.3574,6442619487
27-01-26,23734.75,23865.2598,23694.377,23817.0977,6946267703
28-01-26,23965.1074,23988.2656,23775.4883,23857.4473,6893993578
29-01-26,23830.9199,23840.5488,23232.7773,23685.1211,6948073261
30-01-26,23578.957,23662.248,23351.5488,23461.8164,6546567316
02-02-26,23370.5449,23686.8281,23356.4043,23592.1074,7372451119
03-02-26,23667.4434,23691.6016,23027.2148,23255.1855,7984989910
04-02-26,23217.0195,23270.0703,22684.5137,22904.5801,8282312457
05-02-26,22604.0156,22841.2793,22461.1387,22540.5859,7451029980
06-02-26,22625.3008,23088.4551,22586.4023,23031.2129,7200177031
09-02-26,22952.2422,23314.6699,22878.3691,23238.6699,6627483295
10-02-26,23271.2227,23310.7305,23089.1016,23102.4746,6582245816
11-02-26,23278.291,23320.6211,22902.0078,23066.4668,8440509990
12-02-26,23142.873,23161.5977,22548.0156,22597.1484,6661409061
13-02-26,22561.4551,22742.0566,22402.3828,22546.6699,6379391431
17-02-26,22394.7559,22690.8262,22256.7598,22578.3848,6126331350
18-02-26,22629.8516,22895.9551,22597.7656,22753.6348,6388498059
19-02-26,22639.875,22768.8281,22583.6074,22682.7285,5723255657
20-02-26,22542.2754,22948.8711,22539.0508,22886.0684,6574889729
23-02-26,22840.9727,22893.2207,22547.125,22627.2734,6846169181
24-02-26,22641.6035,22895.4785,22528.2637,22863.6816,6605052591
25-02-26,23005.0078,23169.6836,23004.6855,23152.0781,6519881445
26-02-26,23100.582,23109.4629,22670.7969,22878.3828,7308244469
27-02-26,22615.4297,22735.7832,22538.3008,22668.2109,7798651307
02-03-26,22322.1191,22802.7969,22306.0781,22748.8574,6413283367
03-03-26,22292.3691,22601.5898,22124.7832,22516.6914,7291827828
04-03-26,22620.8906,22891.8809,22570.666,22807.4844,8518786221
05-03-26,22707.4668,22877.0234,22500.293,22748.9863,8573730156
06-03-26,22421.1719,22614.4141,22328.1348,22387.6797,6862424207
09-03-26,22184.0469,22741.0254,22061.9668,22695.9453,7780016017
10-03-26,22722.9395,22906.7168,22608.2344,22697.1035,7057744013
11-03-26,22771.2676,22877.7129,22602.3281,22716.1348,6740994213
12-03-26,22526.584,22550.7461,22290.4766,22311.9805,6625722199
13-03-26,22425.7051,22521.377,22069.2363,22105.3594,5913529524
16-03-26,22340.3887,22521.5898,22316.627,22374.1777,6562289523
17-03-26,22458.0312,22569.6406,22409.0742,22479.5273,7061756683
18-03-26,22421.9629,22461.7617,22144.7617,22152.4199,7236887597
19-03-26,21871.0371,22187.0645,21851.0488,22090.6914,6367290502
20-03-26,21989.332,21997.0898,21522.75,21647.6113,6231095602
23-03-26,21995.7793,22189.3398,21865.7969,21946.7598,6875756742
24-03-26,21807.5957,21916.1602,21712.043,21761.8945,7020381179
25-03-26,22006.4277,22093.1797,21865.4551,21929.8262,6635773461
26-03-26,21693.1738,21823.5762,21395.7734,21408.0801,5774909413
27-03-26,21287.1875,21293.502,20909.9336,20948.3574,7104329641
30-03-26,21096.2422,21139.7168,20690.25,20794.6406,7085990821
31-03-26,21064.334,21642.6211,21063.3789,21590.6289,8797803865
01-04-26,21742.7949,21983.0684,21723.7227,21840.9473,7248351745
02-04-26,21472.5234,21906.4844,21371.3203,21879.1816,6742441339
06-04-26,21939.7969,22052.4141,21864.5039,21996.3379,6742567600
07-04-26,21927.0859,22024.8965,21611.0,22017.8496,9512102657
08-04-26,22821.209,22821.209,22501.2832,22634.9941,8774148612
09-04-26,22646.3535,22836.748,22529.209,22822.418,7308235624
10-04-26,22913.9102,23011.7695,22845.0547,22902.8945,7489858986
13-04-26,22849.2305,23187.9629,22795.8164,23183.7363,6114657244
14-04-26,23331.502,23639.084,23331.502,23639.084,7747603601
15-04-26,23688.1191,24026.5625,23672.2578,24016.0176,8160406680
16-04-26,24062.4531,24156.1836,23894.9102,24102.7031,8061844487
